time,x,y,z,vx,vy,vz,psi,theta,phi,omega_x,omega_y,omega_z,q1,q2,q3,q4,q5,q6,q7,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,qdot7,qddot1,qddot2,qddot3,qddot4,qddot5,qddot6,qddot7,tau1,tau2,tau3,tau4,tau5,tau6,tau7,r1,r2,r3,r4,r5,r6,r7,r8,r9
3.580000,1.062482,-1.199500,0.381166,-0.032197,0.054238,-0.070334,-0.952798,-0.204374,2.993605,0.026340,0.156497,-0.152985,-0.462748,2.580493,-0.377037,-1.257028,0.026649,2.586961,0.178475,0.141764,0.188891,-0.184765,0.192350,-0.139689,-0.165232,0.179530,0.075756,0.126245,-0.070256,-0.001977,-0.122570,-0.216208,0.078026,-0.019504,69.842367,-4.897782,-34.039904,1.769717,18.109165,0.000046,0.567346,-0.823470,-0.003869,-0.798078,-0.548682,-0.249040,0.202954,0.144379,-0.968486
3.590000,1.062159,-1.198956,0.380461,-0.032342,0.054482,-0.070650,-0.954098,-0.203250,2.992456,0.026648,0.157188,-0.153546,-0.461323,2.582395,-0.378891,-1.255105,0.025240,2.585287,0.180278,0.142523,0.190157,-0.185463,0.192313,-0.140919,-0.167416,0.180309,0.075906,0.126688,-0.069864,-0.003753,-0.123013,-0.218394,0.077893,-0.020345,69.730831,-4.913979,-34.047993,1.786357,18.109446,0.000046,0.566440,-0.824083,-0.005769,-0.799000,-0.547457,-0.248776,0.201853,0.145526,-0.968544
3.600000,1.061835,-1.198410,0.379753,-0.032487,0.054726,-0.070967,-0.955404,-0.202121,2.991301,0.026958,0.157878,-0.154106,-0.459890,2.584309,-0.380753,-1.253183,0.023819,2.583591,0.182089,0.143283,0.191429,-0.186158,0.192257,-0.142154,-0.169622,0.181087,0.076045,0.127125,-0.069447,-0.005552,-0.123445,-0.220591,0.077757,-0.021200,69.618525,-4.929986,-34.056357,1.802906,18.109680,0.000045,0.565527,-0.824694,-0.007677,-0.799925,-0.546229,-0.248506,0.200747,0.146678,-0.968600
3.610000,1.061509,-1.197862,0.379042,-0.032632,0.054970,-0.071283,-0.956716,-0.200987,2.990142,0.027271,0.158568,-0.154665,-0.458450,2.586236,-0.382621,-1.251261,0.022385,2.581872,0.183908,0.144045,0.192704,-0.186848,0.192184,-0.143392,-0.171850,0.181863,0.076171,0.127553,-0.069007,-0.007377,-0.123868,-0.222798,0.077618,-0.022069,69.505445,-4.945798,-34.065000,1.819360,18.109866,0.000045,0.564608,-0.825303,-0.009593,-0.800851,-0.544995,-0.248230,0.199636,0.147836,-0.968654
3.620000,1.061182,-1.197311,0.378327,-0.032777,0.055214,-0.071600,-0.958033,-0.199848,2.988977,0.027587,0.159258,-0.155221,-0.457002,2.588176,-0.384497,-1.249340,0.020938,2.580131,0.185734,0.144808,0.193984,-0.187533,0.192091,-0.144635,-0.174100,0.182638,0.076283,0.127974,-0.068542,-0.009227,-0.124281,-0.225016,0.077476,-0.022951,69.391587,-4.961410,-34.073923,1.835716,18.110002,0.000045,0.563683,-0.825911,-0.011517,-0.801780,-0.543756,-0.247948,0.198520,0.148998,-0.968705
3.630000,1.060854,-1.196758,0.377610,-0.032922,0.055458,-0.071917,-0.959357,-0.198704,2.987807,0.027906,0.159948,-0.155777,-0.455546,2.590129,-0.386379,-1.247420,0.019480,2.578368,0.187568,0.145572,0.195268,-0.188214,0.191980,-0.145882,-0.176372,0.183411,0.076383,0.128386,-0.068051,-0.011101,-0.124682,-0.227244,0.077330,-0.023847,69.276948,-4.976820,-34.083131,1.851969,18.110089,0.000045,0.562752,-0.826517,-0.013449,-0.802711,-0.542513,-0.247659,0.197399,0.150166,-0.968754
3.640000,1.060524,-1.196202,0.376889,-0.033067,0.055703,-0.072233,-0.960686,-0.197554,2.986632,0.028227,0.160637,-0.156330,-0.454083,2.592094,-0.388268,-1.245501,0.018008,2.576581,0.189410,0.146336,0.196556,-0.188889,0.191850,-0.147133,-0.178667,0.184183,0.076468,0.128789,-0.067534,-0.013001,-0.125072,-0.229482,0.077180,-0.024755,69.161525,-4.992021,-34.092627,1.868118,18.110126,0.000044,0.561814,-0.827121,-0.015388,-0.803643,-0.541265,-0.247365,0.196272,0.151339,-0.968800
3.650000,1.060193,-1.195644,0.376165,-0.033212,0.055947,-0.072550,-0.962021,-0.196400,2.985452,0.028551,0.161325,-0.156882,-0.452612,2.594073,-0.390163,-1.243584,0.016524,2.574771,0.191259,0.147102,0.197848,-0.189559,0.191701,-0.148387,-0.180984,0.184953,0.076539,0.129184,-0.066990,-0.014926,-0.125449,-0.231730,0.077027,-0.025676,69.045314,-5.007009,-34.102413,1.884159,18.110112,0.000044,0.560869,-0.827723,-0.017335,-0.804578,-0.540012,-0.247064,0.195140,0.152518,-0.968844
3.660000,1.059860,-1.195083,0.375438,-0.033357,0.056191,-0.072867,-0.963362,-0.195241,2.984266,0.028877,0.162013,-0.157432,-0.451133,2.596064,-0.392066,-1.241669,0.015028,2.572938,0.193117,0.147868,0.199143,-0.190223,0.191532,-0.149645,-0.183324,0.185722,0.076596,0.129568,-0.066419,-0.016877,-0.125813,-0.233988,0.076869,-0.026610,68.928312,-5.021780,-34.112494,1.900088,18.110046,0.000044,0.559919,-0.828323,-0.019289,-0.805515,-0.538755,-0.246757,0.194003,0.153702,-0.968885
3.670000,1.059525,-1.194520,0.374708,-0.033502,0.056436,-0.073184,-0.964709,-0.194076,2.983075,0.029207,0.162701,-0.157981,-0.449647,2.598069,-0.393974,-1.239756,0.013519,2.571081,0.194982,0.148634,0.200443,-0.190881,0.191344,-0.150907,-0.185687,0.186489,0.076638,0.129943,-0.065819,-0.018854,-0.126163,-0.236255,0.076708,-0.027556,68.810517,-5.036328,-34.122873,1.915901,18.109927,0.000044,0.558962,-0.828921,-0.021251,-0.806453,-0.537493,-0.246444,0.192860,0.154891,-0.968924
3.680000,1.059190,-1.193954,0.373974,-0.033647,0.056680,-0.073501,-0.966061,-0.192907,2.981880,0.029539,0.163388,-0.158528,-0.448153,2.600086,-0.395890,-1.237844,0.011997,2.569200,0.196854,0.149401,0.201746,-0.191533,0.191135,-0.152172,-0.188072,0.187254,0.076664,0.130308,-0.065191,-0.020856,-0.126498,-0.238531,0.076543,-0.028514,68.691924,-5.050650,-34.133552,1.931596,18.109756,0.000043,0.557998,-0.829517,-0.023221,-0.807393,-0.536226,-0.246124,0.191713,0.156085,-0.968960
3.690000,1.058852,-1.193386,0.373238,-0.033792,0.056925,-0.073818,-0.967420,-0.191733,2.980679,0.029874,0.164075,-0.159073,-0.446651,2.602117,-0.397812,-1.235935,0.010463,2.567295,0.198734,0.150168,0.203052,-0.192179,0.190906,-0.153440,-0.190480,0.188018,0.076675,0.130662,-0.064533,-0.022885,-0.126819,-0.240816,0.076374,-0.029483,68.572530,-5.064739,-34.144535,1.947169,18.109531,0.000043,0.557028,-0.830111,-0.025198,-0.808335,-0.534955,-0.245798,0.190560,0.157285,-0.968994
3.700000,1.058514,-1.192816,0.372498,-0.033937,0.057169,-0.074135,-0.968784,-0.190553,2.979472,0.030212,0.164761,-0.159616,-0.445142,2.604160,-0.399740,-1.234029,0.008916,2.565366,0.200622,0.150934,0.204362,-0.192817,0.190657,-0.154711,-0.192911,0.188780,0.076670,0.131005,-0.063844,-0.024939,-0.127123,-0.243110,0.076200,-0.030464,68.452333,-5.078592,-34.155826,1.962615,18.109252,0.000043,0.556052,-0.830703,-0.027182,-0.809279,-0.533679,-0.245465,0.189402,0.158489,-0.969024
3.710000,1.058174,-1.192243,0.371755,-0.034082,0.057414,-0.074452,-0.970154,-0.189368,2.978261,0.030552,0.165446,-0.160158,-0.443625,2.606217,-0.401674,-1.232125,0.007356,2.563413,0.202517,0.151701,0.205676,-0.193448,0.190387,-0.155985,-0.195365,0.189540,0.076648,0.131336,-0.063124,-0.027020,-0.127410,-0.245412,0.076022,-0.031455,68.331329,-5.092203,-34.167426,1.977932,18.108917,0.000043,0.555069,-0.831293,-0.029174,-0.810225,-0.532399,-0.245126,0.188239,0.159699,-0.969052
3.720000,1.057832,-1.191667,0.371009,-0.034228,0.057659,-0.074770,-0.971530,-0.188179,2.977045,0.030896,0.166131,-0.160697,-0.442100,2.608287,-0.403615,-1.230224,0.005783,2.561434,0.204420,0.152467,0.206992,-0.194072,0.190096,-0.157262,-0.197843,0.190299,0.076610,0.131655,-0.062373,-0.029127,-0.127680,-0.247723,0.075840,-0.032457,68.209516,-5.105567,-34.179340,1.993117,18.108527,0.000042,0.554080,-0.831880,-0.031174,-0.811172,-0.531114,-0.244780,0.187070,0.160915,-0.969077
3.730000,1.057489,-1.191090,0.370259,-0.034373,0.057903,-0.075087,-0.972912,-0.186984,2.975823,0.031242,0.166815,-0.161235,-0.440568,2.610370,-0.405562,-1.228326,0.004198,2.559431,0.206331,0.153232,0.208312,-0.194688,0.189783,-0.158542,-0.200343,0.191055,0.076554,0.131962,-0.061589,-0.031260,-0.127932,-0.250041,0.075653,-0.033468,68.086890,-5.118679,-34.191570,2.008164,18.108080,0.000042,0.553084,-0.832465,-0.033181,-0.812121,-0.529825,-0.244427,0.185896,0.162135,-0.969100
3.740000,1.057145,-1.190509,0.369507,-0.034518,0.058148,-0.075404,-0.974300,-0.185784,2.974596,0.031591,0.167499,-0.161771,-0.439028,2.612466,-0.407515,-1.226432,0.002599,2.557402,0.208249,0.153997,0.209634,-0.195296,0.189449,-0.159823,-0.202867,0.191810,0.076481,0.132255,-0.060771,-0.033420,-0.128164,-0.252367,0.075461,-0.034489,67.963448,-5.131534,-34.204119,2.023071,18.107577,0.000042,0.552081,-0.833047,-0.035195,-0.813072,-0.528531,-0.244067,0.184717,0.163361,-0.969119
3.750000,1.056799,-1.189927,0.368751,-0.034663,0.058392,-0.075721,-0.975693,-0.184580,2.973364,0.031943,0.168182,-0.162306,-0.437480,2.614576,-0.409474,-1.224541,0.000988,2.555348,0.210175,0.154761,0.210960,-0.195895,0.189093,-0.161107,-0.205414,0.192562,0.076390,0.132535,-0.059920,-0.035607,-0.128376,-0.254700,0.075265,-0.035519,67.839187,-5.144127,-34.216991,2.037833,18.107015,0.000042,0.551072,-0.833628,-0.037217,-0.814024,-0.527233,-0.243700,0.183533,0.164592,-0.969136
3.760000,1.056451,-1.189342,0.367993,-0.034808,0.058637,-0.076038,-0.977093,-0.183370,2.972127,0.032298,0.168864,-0.162838,-0.435925,2.616699,-0.411439,-1.222654,-0.000636,2.553268,0.212108,0.155524,0.212288,-0.196485,0.188714,-0.162393,-0.207984,0.193313,0.076281,0.132801,-0.059033,-0.037820,-0.128566,-0.257040,0.075063,-0.036557,67.714105,-5.156452,-34.230188,2.052448,18.106395,0.000041,0.550056,-0.834205,-0.039246,-0.814978,-0.525930,-0.243327,0.182344,0.165828,-0.969150
3.770000,1.056103,-1.188754,0.367231,-0.034954,0.058881,-0.076356,-0.978498,-0.182155,2.970884,0.032655,0.169545,-0.163369,-0.434362,2.618835,-0.413409,-1.220770,-0.002272,2.551162,0.214048,0.156285,0.213618,-0.197066,0.188314,-0.163680,-0.210578,0.194062,0.076153,0.133052,-0.058111,-0.040060,-0.128735,-0.259387,0.074857,-0.037603,67.588198,-5.168504,-34.243714,2.066911,18.105716,0.000041,0.549033,-0.834780,-0.041283,-0.815933,-0.524623,-0.242947,0.181149,0.167070,-0.969161
3.780000,1.055752,-1.188164,0.366465,-0.035099,0.059126,-0.076673,-0.979909,-0.180935,2.969637,0.033016,0.170226,-0.163897,-0.432792,2.620985,-0.415386,-1.218891,-0.003922,2.549030,0.215997,0.157046,0.214951,-0.197638,0.187891,-0.164969,-0.213195,0.194808,0.076007,0.133288,-0.057152,-0.042328,-0.128880,-0.261739,0.074645,-0.038657,67.461465,-5.180278,-34.257571,2.081218,18.104977,0.000041,0.548004,-0.835353,-0.043326,-0.816890,-0.523312,-0.242559,0.179949,0.168316,-0.969169
3.790000,1.055401,-1.187571,0.365697,-0.035244,0.059371,-0.076990,-0.981326,-0.179710,2.968384,0.033379,0.170906,-0.164424,-0.431214,2.623148,-0.417368,-1.217017,-0.005585,2.546872,0.217952,0.157804,0.216286,-0.198199,0.187444,-0.166259,-0.215836,0.195552,0.075840,0.133508,-0.056157,-0.044622,-0.129002,-0.264098,0.074427,-0.039717,67.333902,-5.191769,-34.271763,2.095365,18.104177,0.000040,0.546968,-0.835923,-0.045377,-0.817849,-0.521996,-0.242165,0.178744,0.169568,-0.969173
3.800000,1.055047,-1.186976,0.364926,-0.035389,0.059615,-0.077307,-0.982749,-0.178480,2.967126,0.033745,0.171585,-0.164949,-0.429628,2.625324,-0.419355,-1.215147,-0.007260,2.544687,0.219915,0.158560,0.217623,-0.198751,0.186975,-0.167550,-0.218501,0.196294,0.075654,0.133712,-0.055123,-0.046943,-0.129098,-0.266462,0.074204,-0.040782,67.205506,-5.202970,-34.286291,2.109349,18.103316,0.000040,0.545926,-0.836490,-0.047435,-0.818808,-0.520676,-0.241763,0.177534,0.170825,-0.969175
3.810000,1.054693,-1.186379,0.364151,-0.035534,0.059860,-0.077624,-0.984177,-0.177245,2.965863,0.034115,0.172263,-0.165471,-0.428035,2.627513,-0.421348,-1.213282,-0.008948,2.542475,0.221885,0.159315,0.218962,-0.199291,0.186482,-0.168841,-0.221189,0.197034,0.075448,0.133899,-0.054050,-0.049291,-0.129169,-0.268832,0.073975,-0.041853,67.076276,-5.213877,-34.301159,2.123165,18.102393,0.000040,0.544876,-0.837054,-0.049501,-0.819769,-0.519352,-0.241354,0.176318,0.172087,-0.969174
3.820000,1.054337,-1.185779,0.363373,-0.035679,0.060104,-0.077941,-0.985612,-0.176004,2.964595,0.034487,0.172941,-0.165992,-0.426434,2.629716,-0.423346,-1.211423,-0.010650,2.540236,0.223863,0.160067,0.220303,-0.199821,0.185965,-0.170134,-0.223901,0.197771,0.075221,0.134069,-0.052938,-0.051666,-0.129212,-0.271206,0.073740,-0.042929,66.946208,-5.224485,-34.316371,2.136810,18.101407,0.000040,0.543820,-0.837616,-0.051573,-0.820732,-0.518023,-0.240938,0.175097,0.173355,-0.969169
3.830000,1.053979,-1.185177,0.362592,-0.035825,0.060349,-0.078258,-0.987052,-0.174759,2.963322,0.034862,0.173617,-0.166511,-0.424826,2.631933,-0.425350,-1.209569,-0.012364,2.537970,0.225848,0.160817,0.221645,-0.200338,0.185425,-0.171426,-0.226637,0.198506,0.074974,0.134220,-0.051785,-0.054068,-0.129227,-0.273584,0.073498,-0.044008,66.815300,-5.234786,-34.331927,2.150279,18.100358,0.000039,0.542757,-0.838174,-0.053653,-0.821696,-0.516691,-0.240514,0.173871,0.174627,-0.969162
3.840000,1.053620,-1.184572,0.361808,-0.035970,0.060593,-0.078575,-0.988498,-0.173509,2.962043,0.035240,0.174293,-0.167027,-0.423210,2.634163,-0.427358,-1.207720,-0.014091,2.535676,0.227841,0.161564,0.222989,-0.200844,0.184860,-0.172718,-0.229397,0.199239,0.074705,0.134352,-0.050591,-0.056497,-0.129213,-0.275966,0.073251,-0.045090,66.683551,-5.244776,-34.347832,2.163568,18.099244,0.000039,0.541687,-0.838730,-0.055739,-0.822661,-0.515354,-0.240083,0.172640,0.175905,-0.969151
3.850000,1.053260,-1.183965,0.361021,-0.036115,0.060838,-0.078892,-0.989950,-0.172253,2.960760,0.035621,0.174968,-0.167542,-0.421587,2.636406,-0.429371,-1.205877,-0.015831,2.533354,0.229840,0.162308,0.224333,-0.201338,0.184270,-0.174010,-0.232180,0.199969,0.074414,0.134465,-0.049356,-0.058953,-0.129168,-0.278351,0.072996,-0.046174,66.550957,-5.254450,-34.364087,2.176674,18.098066,0.000039,0.540611,-0.839283,-0.057833,-0.823627,-0.514013,-0.239645,0.171403,0.177188,-0.969137
3.860000,1.052898,-1.183356,0.360230,-0.036260,0.061082,-0.079209,-0.991408,-0.170993,2.959471,0.036005,0.175641,-0.168055,-0.419957,2.638663,-0.431390,-1.204041,-0.017584,2.531004,0.231847,0.163049,0.225679,-0.201819,0.183656,-0.175300,-0.234988,0.200696,0.074102,0.134558,-0.048077,-0.061437,-0.129091,-0.280739,0.072735,-0.047259,66.417516,-5.263801,-34.380696,2.189591,18.096822,0.000038,0.539527,-0.839832,-0.059934,-0.824594,-0.512668,-0.239199,0.170161,0.178476,-0.969119
3.870000,1.052535,-1.182744,0.359437,-0.036405,0.061326,-0.079526,-0.992872,-0.169728,2.958177,0.036392,0.176314,-0.168565,-0.418319,2.640933,-0.433413,-1.202211,-0.019350,2.528626,0.233861,0.163787,0.227025,-0.202286,0.183016,-0.176590,-0.237819,0.201421,0.073767,0.134629,-0.046755,-0.063947,-0.128981,-0.283129,0.072467,-0.048345,66.283227,-5.272823,-34.397660,2.202317,18.095512,0.000038,0.538437,-0.840379,-0.062041,-0.825563,-0.511319,-0.238746,0.168914,0.179769,-0.969098
3.880000,1.052170,-1.182129,0.358640,-0.036550,0.061570,-0.079842,-0.994341,-0.168457,2.956877,0.036781,0.176986,-0.169073,-0.416674,2.643217,-0.435440,-1.200387,-0.021129,2.526219,0.235883,0.164521,0.228372,-0.202740,0.182351,-0.177879,-0.240674,0.202143,0.073410,0.134679,-0.045388,-0.066484,-0.128837,-0.285521,0.072191,-0.049429,66.148087,-5.281512,-34.414983,2.214846,18.094135,0.000038,0.537340,-0.840922,-0.064156,-0.826532,-0.509966,-0.238285,0.167661,0.181067,-0.969074
3.890000,1.051804,-1.181512,0.357840,-0.036695,0.061815,-0.080159,-0.995817,-0.167181,2.955573,0.037174,0.177656,-0.169580,-0.415021,2.645514,-0.437472,-1.198570,-0.022921,2.523784,0.237911,0.165251,0.229719,-0.203180,0.181661,-0.179165,-0.243553,0.202862,0.073030,0.134707,-0.043977,-0.069049,-0.128658,-0.287915,0.071908,-0.050512,66.012095,-5.289860,-34.432666,2.227174,18.092690,0.000038,0.536236,-0.841462,-0.066277,-0.827503,-0.508608,-0.237816,0.166404,0.182370,-0.969046
3.900000,1.051436,-1.180893,0.357036,-0.036840,0.062059,-0.080476,-0.997298,-0.165901,2.954263,0.037570,0.178326,-0.170084,-0.413361,2.647825,-0.439508,-1.196761,-0.024725,2.521319,0.239947,0.165977,0.231066,-0.203605,0.180945,-0.180450,-0.246456,0.203578,0.072627,0.134711,-0.042519,-0.071640,-0.128442,-0.290309,0.071617,-0.051592,65.875248,-5.297863,-34.450711,2.239298,18.091177,0.000037,0.535124,-0.841999,-0.068406,-0.828475,-0.507247,-0.237339,0.165141,0.183678,-0.969015
3.910000,1.051067,-1.180271,0.356230,-0.036985,0.062303,-0.080792,-0.998785,-0.164615,2.952949,0.037969,0.178994,-0.170586,-0.411694,2.650149,-0.441548,-1.194959,-0.026543,2.518825,0.241990,0.166699,0.232413,-0.204015,0.180202,-0.181732,-0.249384,0.204291,0.072200,0.134692,-0.041015,-0.074258,-0.128187,-0.292703,0.071318,-0.052669,65.737545,-5.305515,-34.469122,2.251212,18.089594,0.000037,0.534006,-0.842533,-0.070541,-0.829447,-0.505882,-0.236855,0.163873,0.184992,-0.968981
3.920000,1.050696,-1.179647,0.355421,-0.037129,0.062547,-0.081109,-1.000278,-0.163324,2.951629,0.038371,0.179662,-0.171085,-0.410020,2.652486,-0.443592,-1.193165,-0.028373,2.516302,0.244040,0.167417,0.233760,-0.204410,0.179433,-0.183010,-0.252334,0.205001,0.071750,0.134647,-0.039464,-0.076902,-0.127894,-0.295096,0.071011,-0.053740,65.598984,-5.312809,-34.487900,2.262913,18.087942,0.000037,0.532881,-0.843063,-0.072683,-0.830421,-0.504513,-0.236363,0.162599,0.186310,-0.968943
3.930000,1.050324,-1.179020,0.354608,-0.037274,0.062791,-0.081425,-1.001777,-0.162029,2.950304,0.038776,0.180328,-0.171583,-0.408339,2.654837,-0.445640,-1.191378,-0.030215,2.513749,0.246097,0.168130,0.235105,-0.204788,0.178637,-0.184286,-0.255309,0.205708,0.071275,0.134577,-0.037865,-0.079573,-0.127559,-0.297488,0.070696,-0.054805,65.459563,-5.319740,-34.507048,2.274396,18.086219,0.000036,0.531749,-0.843589,-0.074831,-0.831396,-0.503140,-0.235863,0.161321,0.187634,-0.968901
3.940000,1.049951,-1.178391,0.353792,-0.037419,0.063035,-0.081741,-1.003281,-0.160728,2.948974,0.039184,0.180993,-0.172078,-0.406651,2.657202,-0.447691,-1.189600,-0.032071,2.511166,0.248161,0.168837,0.236450,-0.205151,0.177815,-0.185558,-0.258308,0.206412,0.070776,0.134481,-0.036216,-0.082270,-0.127183,-0.299879,0.070371,-0.055862,65.319282,-5.326301,-34.526567,2.285656,18.084424,0.000036,0.530610,-0.844113,-0.076986,-0.832371,-0.501764,-0.235355,0.160037,0.188963,-0.968856
3.950000,1.049576,-1.177759,0.352973,-0.037564,0.063278,-0.082057,-1.004792,-0.159422,2.947638,0.039595,0.181657,-0.172571,-0.404955,2.659580,-0.449746,-1.187830,-0.033939,2.508552,0.250232,0.169540,0.237794,-0.205496,0.176965,-0.186826,-0.261331,0.207112,0.070253,0.134357,-0.034519,-0.084993,-0.126762,-0.302267,0.070037,-0.056911,65.178139,-5.332488,-34.546459,2.296690,18.082558,0.000036,0.529464,-0.844632,-0.079148,-0.833347,-0.500383,-0.234838,0.158748,0.190296,-0.968807
3.960000,1.049200,-1.177125,0.352151,-0.037708,0.063522,-0.082373,-1.006308,-0.158111,2.946298,0.040009,0.182320,-0.173062,-0.403253,2.661971,-0.451805,-1.186070,-0.035820,2.505909,0.252311,0.170237,0.239136,-0.205824,0.176087,-0.188089,-0.264377,0.207809,0.069704,0.134205,-0.032771,-0.087743,-0.126297,-0.304651,0.069694,-0.057950,65.036133,-5.338293,-34.566726,2.307492,18.080618,0.000035,0.528311,-0.845148,-0.081317,-0.834324,-0.498999,-0.234314,0.157453,0.191635,-0.968754
3.970000,1.048822,-1.176489,0.351326,-0.037853,0.063766,-0.082689,-1.007830,-0.156795,2.944952,0.040426,0.182981,-0.173550,-0.401543,2.664376,-0.453866,-1.184318,-0.037714,2.503234,0.254396,0.170928,0.240476,-0.206133,0.175182,-0.189346,-0.267448,0.208503,0.069131,0.134024,-0.030972,-0.090518,-0.125785,-0.307032,0.069341,-0.058977,64.893262,-5.343711,-34.587369,2.318059,18.078605,0.000035,0.527150,-0.845661,-0.083492,-0.835302,-0.497612,-0.233782,0.156154,0.192979,-0.968698
3.980000,1.048442,-1.175850,0.350497,-0.037998,0.064009,-0.083005,-1.009358,-0.155474,2.943601,0.040846,0.183641,-0.174036,-0.399827,2.666794,-0.455930,-1.182575,-0.039620,2.500529,0.256488,0.171614,0.241814,-0.206424,0.174249,-0.190599,-0.270542,0.209193,0.068533,0.133812,-0.029122,-0.093318,-0.125225,-0.309408,0.068978,-0.059992,64.749526,-5.348736,-34.608391,2.328385,18.076518,0.000035,0.525983,-0.846169,-0.085673,-0.836280,-0.496220,-0.233241,0.154849,0.194328,-0.968638
3.990000,1.048062,-1.175209,0.349666,-0.038142,0.064253,-0.083321,-1.010892,-0.154148,2.942246,0.041269,0.184300,-0.174520,-0.398104,2.669226,-0.457997,-1.180842,-0.041538,2.497792,0.258586,0.172293,0.243150,-0.206697,0.173287,-0.191845,-0.273660,0.209879,0.067909,0.133570,-0.027220,-0.096144,-0.124615,-0.311778,0.068605,-0.060993,64.604924,-5.353363,-34.629793,2.338466,18.074355,0.000035,0.524808,-0.846674,-0.087861,-0.837259,-0.494825,-0.232692,0.153539,0.195681,-0.968574
4.000000,1.047680,-1.174565,0.348831,-0.038286,0.064496,-0.083636,-1.012431,-0.152817,2.940884,0.041696,0.184957,-0.175002,-0.396375,2.671671,-0.460067,-1.179119,-0.043469,2.495024,0.260692,0.172965,0.244483,-0.206949,0.172297,-0.193084,-0.276801,0.210561,0.067260,0.133295,-0.025265,-0.098995,-0.123955,-0.314142,0.068221,-0.061978,64.459456,-5.357584,-34.651577,2.348298,18.072117,0.000034,0.523626,-0.847175,-0.090056,-0.838238,-0.493426,-0.232135,0.152223,0.197040,-0.968506
4.010000,1.047296,-1.173919,0.347993,-0.038431,0.064739,-0.083952,-1.013976,-0.151481,2.939518,0.042125,0.185613,-0.175481,-0.394638,2.674129,-0.462138,-1.177407,-0.045412,2.492224,0.262804,0.173631,0.245813,-0.207182,0.171279,-0.194317,-0.279966,0.211239,0.066585,0.132987,-0.023257,-0.101870,-0.123241,-0.316499,0.067826,-0.062946,64.313120,-5.361394,-34.673743,2.357876,18.069803,0.000034,0.522437,-0.847672,-0.092256,-0.839219,-0.492024,-0.231569,0.150903,0.198404,-0.968434
4.020000,1.046911,-1.173270,0.347152,-0.038575,0.064982,-0.084267,-1.015528,-0.150140,2.938147,0.042558,0.186268,-0.175958,-0.392896,2.676600,-0.464212,-1.175704,-0.047368,2.489393,0.264923,0.174290,0.247139,-0.207394,0.170231,-0.195541,-0.283154,0.211913,0.065885,0.132646,-0.021196,-0.104770,-0.122473,-0.318847,0.067420,-0.063895,64.165916,-5.364788,-34.696293,2.367195,18.067411,0.000034,0.521241,-0.848165,-0.094463,-0.840199,-0.490619,-0.230995,0.149577,0.199772,-0.968358
